GSM1275862,GSM1275863,GSM1275866,GSM1275867
ENSG00000144867,432,470,693,388
ENSG00000121579,4846,4145,4464,3052
ENSG00000163686,108,166,150,103
ENSG00000183662,4,2,3,4
ENSG00000177463,399,244,398,181
ENSG00000206560,5071,7105,7417,7040
ENSG00000114013,0,0,0,0
ENSG00000154767,2602,1569,3090,1088
ENSG00000182179,1479,992,1746,661
ENSG00000163661,4424,20533,10226,19528
ENSG00000114124,2,3,0,0
ENSG00000168309,24,524,63,847
ENSG00000076242,817,543,882,406
ENSG00000114686,1026,1007,1226,712
ENSG00000114349,0,0,0,0
ENSG00000163424,0,0,0,0
ENSG00000206538,11628,29195,22493,27419
ENSG00000175054,810,696,952,508
ENSG00000047849,22971,21081,28878,17112
ENSG00000144792,136,113,147,75
ENSG00000145107,3,7,4,2
ENSG00000163864,61,29,55,28
ENSG00000114023,1117,771,1400,580
ENSG00000170044,0,0,2,0
ENSG00000016864,958,875,1174,717
ENSG00000161202,3850,3657,4957,2902
ENSG00000144677,1846,1344,1888,1302
ENSG00000184432,4890,3733,5747,2900
ENSG00000114547,2,0,1,0
ENSG00000163931,13094,7304,8077,2967
ENSG00000183960,2,5,0,0
ENSG00000157017,3,3,4,4
ENSG00000163684,8,5,8,5
ENSG00000113811,497,471,527,358
ENSG00000163636,1422,1373,1636,1104
ENSG00000114491,648,589,643,380
ENSG00000080822,1503,1865,1392,1214
ENSG00000163818,887,464,874,365
ENSG00000144554,63,50,56,43
ENSG00000072756,584,547,696,402
ENSG00000170364,701,830,745,832
ENSG00000047457,9,15,24,27
ENSG00000240045,0,0,2,0
ENSG00000164051,513,661,672,513
ENSG00000163527,5905,5075,6323,5224
ENSG00000178700,706,528,834,436
ENSG00000114742,1119,942,1411,794
ENSG00000198919,1264,902,1670,770
ENSG00000181722,739,293,659,140
ENSG00000186265,4,0,4,0
ENSG00000173705,103,100,137,147
ENSG00000182533,0,2,0,0
ENSG00000091986,265379,260346,520920,308260
ENSG00000121570,2,0,1,0
ENSG00000178467,773,711,786,552
ENSG00000163918,224,153,190,100
ENSG00000164087,74,50,84,42
ENSG00000196083,227,180,235,129
ENSG00000180370,2813,2506,2995,2197
ENSG00000177565,4153,3126,5438,2822
ENSG00000163421,0,0,0,0
ENSG00000144597,293,266,369,223
ENSG00000163848,2362,2057,2698,1628
ENSG00000114383,625,612,626,460
ENSG00000169251,1236,945,1328,813
ENSG00000163882,337,314,398,195
ENSG00000144635,855,844,877,593
ENSG00000173193,2871,2073,3030,1662
ENSG00000151967,27,22,47,24
ENSG00000168811,119,29,88,14
ENSG00000229453,0,0,0,0
ENSG00000114784,651,553,870,484
ENSG00000114248,0,0,0,0
ENSG00000152492,4759,4434,5782,3347
ENSG00000196776,3771,2888,4835,2562
ENSG00000154174,2368,1967,2793,1559
ENSG00000164068,802,651,720,436
ENSG00000157119,0,0,0,0
ENSG00000010322,4460,3225,5524,2468
ENSG00000154783,34,42,79,18
ENSG00000187672,0,0,8,0
ENSG00000127249,5,4,13,2
ENSG00000177352,697,537,857,347
ENSG00000080224,0,2,0,2
ENSG00000163512,1034,852,1392,750
ENSG00000136059,275,236,345,149
ENSG00000088543,974,960,1285,643
ENSG00000171757,46,43,62,53
ENSG00000214097,0,0,2,0
ENSG00000163606,2,0,21,3
ENSG00000144747,1807,1872,1914,1351
ENSG00000206530,304,156,346,122
ENSG00000168028,4821,4625,4566,2655
ENSG00000001617,805,602,1316,617
ENSG00000173421,37,22,67,21
ENSG00000178057,964,752,1341,542
ENSG00000163590,200,180,140,86
ENSG00000178772,2,0,0,0
ENSG00000010318,175,164,197,146
ENSG00000164062,1680,1466,1623,903
ENSG00000082996,1506,1476,1570,1392
ENSG00000163932,442,475,636,357
ENSG00000163666,26,31,30,29
ENSG00000196455,1282,995,1303,875
ENSG00000114107,334,324,455,319
ENSG00000172936,1488,1135,1543,882
ENSG00000018408,5034,4498,4616,3166
ENSG00000221955,203,187,243,169
ENSG00000012223,0,0,0,1
ENSG00000144837,15,7,79,48
ENSG00000163687,0,0,0,0
ENSG00000174013,286,294,388,215
ENSG00000114270,1139,2179,905,1056
ENSG00000174891,515,398,544,310
ENSG00000182973,432,350,470,299
ENSG00000114770,1804,1550,1823,1462
ENSG00000181744,1260,1075,1430,928
ENSG00000170860,732,533,801,431
ENSG00000197885,514,321,579,278
ENSG00000175105,1085,960,1206,762
ENSG00000088726,0,2,5,0
ENSG00000114098,801,2004,899,1274
ENSG00000144566,1722,1572,2044,1443
ENSG00000121578,706,659,1003,596
ENSG00000214216,0,0,0,0
ENSG00000114529,48,32,35,24
ENSG00000163635,988,974,1175,768
ENSG00000163817,1,0,2,2
ENSG00000136522,456,420,498,333
ENSG00000114738,881,762,1108,530
ENSG00000152977,0,0,0,0
ENSG00000129055,2088,1458,2050,1152
ENSG00000163519,0,0,0,0
ENSG00000064225,70,31,112,39
ENSG00000153002,1,0,2,0
ENSG00000125037,1475,1667,1790,1254
ENSG00000144935,781,690,934,739
ENSG00000114026,597,473,693,273
ENSG00000008226,10,5,10,5
ENSG00000175193,165,162,171,162
ENSG00000010327,0,0,1,0
ENSG00000178537,466,456,575,375
ENSG00000145016,229,312,310,185
ENSG00000163751,0,0,0,0
ENSG00000164047,0,0,0,0
ENSG00000213689,0,0,0,0
ENSG00000144455,2891,2366,3238,1950
ENSG00000114904,594,483,601,338
ENSG00000182983,171,169,307,141
ENSG00000144741,356,366,400,263
ENSG00000088727,37,44,63,48
ENSG00000159650,0,0,0,0
ENSG00000163975,392,392,575,359
ENSG00000144852,0,0,2,3
ENSG00000164054,5901,5858,7368,4394
ENSG00000163788,539,554,563,498
ENSG00000272886,1193,1006,1255,811
ENSG00000164078,40,26,28,10
ENSG00000173585,0,0,0,0
ENSG00000144619,2,0,0,2
ENSG00000182923,372,350,402,247
ENSG00000168273,124,110,164,77
ENSG00000293268,246,190,693,443
ENSG00000163702,262,372,285,189
ENSG00000131374,6226,4380,5785,3314
ENSG00000163655,1618,1458,1717,978
ENSG00000163539,934,804,1174,684
ENSG00000163581,0,0,1,0
ENSG00000129048,166,71,253,26
ENSG00000134077,935,837,1161,616
ENSG00000186446,232,149,154,85
ENSG00000205959,24,19,39,20
ENSG00000280310,0,0,0,0
ENSG00000250039,0,1,0,0
ENSG00000248360,0,1,2,2
ENSG00000241612,8,4,2,0
ENSG00000237350,1740,1473,2221,1239
ENSG00000163132,46,52,176,86
ENSG00000249780,1,0,0,0
ENSG00000251152,0,0,0,0
ENSG00000250371,0,0,0,0
ENSG00000250611,0,0,0,0
ENSG00000249995,0,0,0,0
ENSG00000249766,0,0,0,0
ENSG00000251434,0,0,0,0
ENSG00000249564,0,0,0,0
ENSG00000268967,0,0,0,0
ENSG00000228154,2,0,1,0
ENSG00000155269,25,4,38,2
ENSG00000251220,0,0,0,0
ENSG00000249828,0,0,0,0
ENSG00000279379,0,0,0,0
ENSG00000248532,0,0,0,0
ENSG00000260878,0,0,0,0
ENSG00000248654,0,0,0,0
ENSG00000248262,0,0,0,0
ENSG00000249452,0,0,0,0
ENSG00000248936,0,0,0,0
ENSG00000251210,0,0,0,0
ENSG00000251430,0,0,0,0
ENSG00000280043,0,0,0,0
ENSG00000244031,0,0,0,0
ENSG00000249320,0,0,0,0
ENSG00000249228,0,0,2,0
ENSG00000250050,0,4,2,0
ENSG00000286212,0,0,0,0
ENSG00000244538,24,30,76,50
ENSG00000251186,0,1,0,0
ENSG00000248466,0,0,2,0
ENSG00000268391,0,0,0,0
ENSG00000251630,0,0,0,0
ENSG00000249045,0,0,0,0
ENSG00000242640,0,0,0,0
ENSG00000280015,0,0,0,0
ENSG00000251080,0,0,0,0
ENSG00000249079,0,0,0,0
ENSG00000248254,4,0,4,1
ENSG00000248336,0,0,0,0
ENSG00000269848,0,0,0,0
ENSG00000249235,0,0,0,0
ENSG00000250541,0,0,2,0
ENSG00000276507,0,0,0,0
ENSG00000287320,0,0,0,0
ENSG00000248281,0,0,0,0
ENSG00000240152,0,0,0,0
ENSG00000248133,0,0,0,0
ENSG00000239983,8,0,0,0
ENSG00000275250,0,0,0,0
ENSG00000249936,2131,2175,2827,1745
ENSG00000251385,0,0,0,0
ENSG00000250597,0,0,0,0
ENSG00000251516,0,0,0,0
ENSG00000205830,0,0,0,0
ENSG00000250753,0,0,0,0
ENSG00000250016,0,0,2,0
ENSG00000198277,0,0,0,0
ENSG00000248328,0,0,0,0
ENSG00000251383,0,0,0,0
ENSG00000251539,0,0,0,0
ENSG00000249330,0,0,0,0
ENSG00000251334,0,0,0,0
ENSG00000279918,0,0,0,0
ENSG00000180673,453,375,519,260
ENSG00000250030,14,7,9,12
ENSG00000251587,33,46,84,29
ENSG00000248660,0,0,0,0
ENSG00000248320,0,0,0,0
ENSG00000249441,0,0,0,0
ENSG00000250333,0,0,0,0
ENSG00000271958,0,0,0,0
ENSG00000250927,89,19,396,46
ENSG00000243920,0,0,0,0
ENSG00000275959,0,0,0,0
ENSG00000249729,0,0,0,0
ENSG00000251055,0,0,0,0
ENSG00000251048,0,0,0,0
ENSG00000258507,0,0,0,0
ENSG00000249337,0,0,0,0
ENSG00000285998,0,0,0,0
ENSG00000248956,0,0,0,0
ENSG00000251353,0,0,0,0
ENSG00000249893,0,0,0,0
ENSG00000270665,2,0,0,0
ENSG00000287154,0,0,0,0
ENSG00000250416,0,0,0,0
ENSG00000237961,0,0,0,0
ENSG00000250819,0,0,0,0
ENSG00000249277,0,0,0,0
ENSG00000286097,0,0,0,0
ENSG00000260918,0,0,0,0
ENSG00000249547,0,0,0,0
ENSG00000213759,0,0,0,0
ENSG00000156269,0,0,0,2
ENSG00000251373,0,0,0,0
ENSG00000251427,0,0,0,0
ENSG00000244669,0,0,0,0
ENSG00000231442,4,1,1,1
ENSG00000196475,0,0,0,0
ENSG00000248744,0,0,0,0
ENSG00000249890,0,0,0,0
ENSG00000249111,0,0,0,0
ENSG00000249105,0,0,0,0
ENSG00000248946,0,0,0,0
ENSG00000249831,0,0,0,0
ENSG00000224560,0,0,0,0
ENSG00000248987,0,0,0,0
ENSG00000286150,0,0,0,0
ENSG00000250006,0,0,0,0
ENSG00000250550,0,0,0,0
ENSG00000248237,0,0,0,0
ENSG00000253170,0,0,0,0
ENSG00000248641,0,0,0,0
ENSG00000251424,0,0,0,0
ENSG00000249382,0,0,0,0
ENSG00000248926,0,0,0,0
ENSG00000251529,0,0,0,0
ENSG00000268736,0,0,0,0
ENSG00000248725,7,4,9,1
ENSG00000250169,0,0,0,0
ENSG00000251219,0,0,0,0
ENSG00000248447,0,0,0,0
ENSG00000250922,0,0,0,0
ENSG00000268803,0,0,0,0
ENSG00000196472,0,0,0,0
ENSG00000250740,0,0,0,0
ENSG00000250651,0,2,6,0
ENSG00000248831,0,0,0,0
ENSG00000286664,0,0,0,0
ENSG00000250858,0,0,0,0
ENSG00000251571,23,23,21,8
ENSG00000286147,0,0,69,24
ENSG00000248640,0,0,0,0
ENSG00000250735,0,0,0,0
ENSG00000249392,0,0,0,0
ENSG00000250223,0,0,0,0
ENSG00000251149,0,0,0,0
ENSG00000248583,0,0,0,0
ENSG00000249264,3331,2753,5339,2027
ENSG00000251636,0,0,0,0
ENSG00000282278,0,0,0,0
ENSG00000251588,0,0,0,0
ENSG00000248259,0,0,0,0
ENSG00000246774,0,0,0,0
ENSG00000249614,0,0,0,0
ENSG00000248820,0,0,0,0
ENSG00000248488,0,0,0,0
ENSG00000286291,0,0,0,0
ENSG00000249635,2,2,5,3
ENSG00000251577,0,0,0,0
ENSG00000213493,497,651,654,516
ENSG00000251308,0,0,0,0
ENSG00000253825,2,0,0,0
ENSG00000216425,0,1,0,0
ENSG00000174599,168,116,226,83
ENSG00000286637,0,0,0,0
ENSG00000244470,0,0,0,0
ENSG00000249985,0,0,0,0
ENSG00000249283,0,0,0,0
ENSG00000251309,0,0,0,0
ENSG00000225094,13,36,21,18
ENSG00000251463,25,18,39,14
ENSG00000224062,0,0,0,0
ENSG00000250627,0,0,0,0
ENSG00000250219,0,0,2,0
ENSG00000250363,0,0,0,0
ENSG00000287520,0,0,0,0
ENSG00000271302,0,0,0,0
ENSG00000249717,0,0,0,0
ENSG00000249885,0,0,0,0
ENSG00000250149,0,0,0,0
ENSG00000248763,0,0,0,0
ENSG00000286124,0,0,0,0
ENSG00000213522,0,0,0,0
ENSG00000287845,0,0,0,0
ENSG00000223605,0,0,0,0
ENSG00000248915,0,0,0,0
ENSG00000248547,0,0,1,0
ENSG00000251005,0,0,0,0
ENSG00000250277,2,2,2,3
ENSG00000250183,0,0,0,0
ENSG00000248506,0,0,0,0
ENSG00000271053,0,0,0,0
ENSG00000287924,0,0,0,0
ENSG00000249018,0,0,0,0
ENSG00000249311,8,2,8,8
ENSG00000288567,0,0,0,0
ENSG00000251326,0,0,0,0
ENSG00000242697,201,184,330,175
ENSG00000249965,2,4,5,0
ENSG00000248128,0,0,0,0
ENSG00000248565,23,24,22,11
ENSG00000273716,6,2,2,0
ENSG00000223620,2,4,4,3
ENSG00000249036,0,0,0,0
ENSG00000163114,0,0,0,0
ENSG00000213480,139,128,194,104
ENSG00000250442,5,6,11,7
ENSG00000251498,0,0,0,0
ENSG00000154608,30,6,32,9
ENSG00000224932,0,0,0,0
ENSG00000250344,0,0,0,0
ENSG00000251228,0,0,0,0
ENSG00000214904,0,0,0,0
ENSG00000286467,0,0,0,0
ENSG00000251492,0,0,0,0
ENSG00000225665,52,45,55,46
ENSG00000249795,0,0,0,0
ENSG00000205682,0,1,0,0
ENSG00000251284,2,2,5,1
ENSG00000251236,0,0,0,0
ENSG00000248282,0,0,0,0
ENSG00000124399,163,104,158,85
ENSG00000248847,0,0,0,0
ENSG00000251523,4,6,3,1
ENSG00000279749,0,0,0,0
ENSG00000254044,0,0,0,0
ENSG00000279481,0,0,2,0
ENSG00000249555,0,0,0,0
ENSG00000280059,0,0,0,0
ENSG00000248877,0,0,0,0
ENSG00000225455,0,0,0,0
ENSG00000250834,0,0,0,0
ENSG00000250213,0,0,0,0
ENSG00000250655,0,0,0,0
ENSG00000241411,1,3,0,0
ENSG00000249735,0,0,0,0
ENSG00000287416,0,0,0,0
ENSG00000214980,4,1,2,2
ENSG00000250144,7,9,6,1
ENSG00000214559,1,4,0,5
ENSG00000251049,0,0,0,0
ENSG00000250193,0,0,0,0
ENSG00000250293,0,0,2,0
ENSG00000249072,0,0,0,0
ENSG00000241261,0,0,0,0
ENSG00000250791,0,0,0,0
ENSG00000279016,0,0,0,0
ENSG00000250100,0,0,0,0
ENSG00000248209,0,0,0,0
ENSG00000251687,0,0,1,0
ENSG00000226439,18,12,6,5
ENSG00000242431,0,0,0,0
ENSG00000250375,0,0,0,0
ENSG00000250076,10,10,6,7
ENSG00000287565,0,0,0,0
ENSG00000279913,0,0,0,0
ENSG00000248434,0,0,0,0
ENSG00000249764,0,0,0,0
ENSG00000249000,0,0,0,0
ENSG00000251266,0,0,0,0
ENSG00000250403,33,20,20,6
ENSG00000272632,2,3,4,3
ENSG00000251254,13,8,20,7
ENSG00000213448,0,1,1,0
ENSG00000248191,18,23,33,12
ENSG00000250813,0,0,0,0
ENSG00000248735,0,0,0,0
ENSG00000275647,0,0,0,0
ENSG00000251345,0,0,0,0
ENSG00000260244,0,0,0,0
ENSG00000236764,180,188,208,167
ENSG00000248165,0,0,0,0
ENSG00000249752,2,0,3,0
ENSG00000249247,0,0,0,0
ENSG00000250191,0,0,0,0
ENSG00000248869,143,38,164,32
ENSG00000251333,848,682,1177,768
ENSG00000249041,0,0,0,0
ENSG00000249200,0,0,0,0
ENSG00000280352,0,0,0,0
ENSG00000280140,4,9,0,3
ENSG00000234125,0,0,0,0
ENSG00000250205,0,0,0,0
ENSG00000250905,0,0,0,0
ENSG00000248988,0,0,0,0
ENSG00000250503,0,0,0,0
ENSG00000251113,0,0,0,0
ENSG00000271606,0,0,0,0
ENSG00000251440,0,0,0,0
ENSG00000227118,244,242,350,170
ENSG00000248387,0,0,0,0
ENSG00000250082,0,0,0,0
ENSG00000248420,0,0,0,0
ENSG00000278981,0,0,0,0
ENSG00000248747,0,0,0,0
ENSG00000280711,0,0,0,0
ENSG00000278943,0,0,2,0
ENSG00000250769,0,0,0,0
ENSG00000248104,0,0,0,0
ENSG00000241281,316,317,437,252
ENSG00000249675,0,0,0,0
ENSG00000248872,0,0,0,0
ENSG00000248958,0,0,0,0
ENSG00000270669,0,0,0,0
ENSG00000251488,0,0,0,0
ENSG00000250354,0,0,0,0
ENSG00000279703,0,0,0,0
ENSG00000250560,0,0,0,0
ENSG00000250665,0,0,0,0
ENSG00000286253,0,0,0,0
ENSG00000248574,0,0,0,0
ENSG00000249542,0,0,0,0
ENSG00000251061,0,0,0,0
ENSG00000248912,0,0,0,0
ENSG00000251123,0,0,0,0
ENSG00000248921,0,0,0,0
ENSG00000286711,0,0,0,0
ENSG00000249419,0,0,0,0
ENSG00000249568,0,0,0,0
ENSG00000251174,1,2,2,0
ENSG00000250865,0,0,0,0
ENSG00000249770,0,0,0,0
ENSG00000249883,0,0,0,0
ENSG00000250398,0,0,0,0
ENSG00000280005,0,0,0,0
ENSG00000249500,0,0,0,0
ENSG00000249411,0,0,0,0
ENSG00000250034,0,0,0,0
ENSG00000248755,0,0,0,0
ENSG00000248907,0,0,0,0
ENSG00000249692,0,0,0,0
ENSG00000249367,0,0,0,0
ENSG00000249951,0,0,0,0
ENSG00000251195,0,0,0,0
ENSG00000249004,9,20,21,12
ENSG00000242318,0,0,0,0
ENSG00000250726,0,0,0,0
ENSG00000250839,0,0,0,0
ENSG00000249386,0,0,0,0
ENSG00000248376,0,0,0,2
ENSG00000249627,0,0,0,0
ENSG00000273180,0,2,2,0
ENSG00000213331,30,47,23,17
ENSG00000251418,13,8,17,6
ENSG00000272784,0,2,5,2
ENSG00000250725,16,21,23,5
ENSG00000272744,2,28,13,20
ENSG00000249901,0,0,0,0
ENSG00000248206,18,9,21,6
ENSG00000227765,0,0,0,0
ENSG00000249074,0,0,0,0
ENSG00000241877,0,4,1,0
ENSG00000251128,0,0,0,0
ENSG00000251407,0,0,0,0
ENSG00000287433,2,0,2,0
ENSG00000249284,0,0,0,0
ENSG00000287775,0,0,0,0
ENSG00000248249,0,0,0,0
ENSG00000251253,0,0,0,0
ENSG00000251025,0,0,0,0
ENSG00000250993,0,0,0,0
ENSG00000270387,0,1,0,0
ENSG00000287571,0,0,0,0
ENSG00000248339,0,0,0,0
ENSG00000251223,0,0,0,0
ENSG00000249425,0,0,0,0
ENSG00000241011,0,0,0,0
ENSG00000185758,0,0,1,0
ENSG00000250372,0,0,0,0
ENSG00000248980,2,0,0,0
ENSG00000279994,0,0,0,0
ENSG00000227283,0,0,0,0
ENSG00000250200,0,0,0,0
ENSG00000184108,0,0,0,0
ENSG00000248739,0,0,0,0
ENSG00000248748,0,0,0,0
ENSG00000248396,0,0,0,0
ENSG00000251482,21,30,55,31
ENSG00000250042,0,0,0,0
ENSG00000250252,0,0,0,0
ENSG00000250547,7,3,3,2
ENSG00000248913,0,0,0,0
ENSG00000250475,0,0,0,0
ENSG00000249943,0,0,0,0
ENSG00000250997,0,0,0,0
ENSG00000248880,8,7,20,12
ENSG00000248601,0,0,0,0
ENSG00000250150,0,0,0,0
ENSG00000249409,2,0,0,0
ENSG00000270336,0,0,0,0
ENSG00000287183,0,0,0,0
ENSG00000250704,0,0,0,0
ENSG00000273449,14,5,18,21
ENSG00000249162,0,0,0,0
ENSG00000248548,0,0,0,0
ENSG00000279139,0,0,0,0
ENSG00000280219,26,24,41,16
ENSG00000249525,0,0,0,0
ENSG00000240992,0,1,1,2
ENSG00000249127,0,0,0,0
ENSG00000279098,0,0,2,2
ENSG00000283043,0,0,0,0
ENSG00000151005,0,0,0,0
ENSG00000177803,370,322,385,274
ENSG00000251643,0,0,0,0
ENSG00000249698,0,0,0,0
ENSG00000249066,0,0,0,0
ENSG00000249945,0,0,0,0
ENSG00000225176,61,39,76,49
ENSG00000250577,0,0,0,0
ENSG00000251490,0,0,0,0
ENSG00000251609,0,0,0,0
ENSG00000242169,15,9,10,7
ENSG00000283355,2,0,2,0
ENSG00000249877,0,0,0,0
ENSG00000248517,0,0,0,0
ENSG00000249520,0,0,0,0
ENSG00000250292,0,0,0,0
ENSG00000250768,1,4,1,3
ENSG00000250356,0,0,0,0
ENSG00000250636,0,0,0,0
ENSG00000249106,0,0,0,0
ENSG00000250189,0,0,0,0
ENSG00000200761,0,0,0,0
ENSG00000222182,0,0,0,0
ENSG00000212282,0,0,0,0
ENSG00000202449,0,0,0,0
ENSG00000199420,0,0,0,0
ENSG00000207716,0,0,0,0
ENSG00000206780,0,0,0,0
ENSG00000283271,0,0,0,0
ENSG00000207697,2,1,0,1
ENSG00000243005,0,0,0,0
ENSG00000239001,0,0,0,0
ENSG00000251816,0,0,0,0
ENSG00000243548,0,0,0,0
ENSG00000283275,0,0,0,0
ENSG00000238632,0,0,0,0
ENSG00000283666,0,0,0,0
ENSG00000283207,0,0,0,0
ENSG00000222206,0,0,0,0
ENSG00000238694,0,0,0,0
ENSG00000206665,0,0,0,0
ENSG00000264319,0,0,0,0
ENSG00000200720,0,0,0,0
ENSG00000252243,0,0,0,0
ENSG00000239679,0,0,0,0
ENSG00000222257,0,0,0,0
ENSG00000252913,0,0,0,0
ENSG00000199780,0,0,0,0
ENSG00000265829,0,0,0,0
ENSG00000202169,0,0,0,0
ENSG00000201775,0,0,0,0
ENSG00000252890,0,0,0,0
ENSG00000252104,0,0,0,0
ENSG00000206629,0,0,0,0
ENSG00000274759,0,0,0,0
ENSG00000201676,0,0,0,0
ENSG00000210839,0,0,0,0
ENSG00000252955,0,0,0,0
ENSG00000200108,0,0,0,0
ENSG00000201901,0,0,0,0
ENSG00000200622,0,0,0,0
ENSG00000266421,0,0,0,0
ENSG00000201640,0,0,0,0
ENSG00000199529,0,0,0,0
ENSG00000252470,0,0,0,0
ENSG00000201744,0,0,0,0
ENSG00000252460,0,0,0,0
ENSG00000243227,0,0,0,0
ENSG00000207988,0,0,0,0
ENSG00000273882,0,0,0,0
ENSG00000221265,0,0,0,0
ENSG00000223006,0,0,0,0
ENSG00000252183,0,0,0,0
ENSG00000201752,0,0,0,0
ENSG00000212359,0,0,0,0
ENSG00000200553,0,0,0,0
ENSG00000207322,0,0,0,0
ENSG00000206782,0,0,0,0
ENSG00000207148,0,0,0,0
ENSG00000240637,0,0,0,0
ENSG00000283432,0,0,0,0
ENSG00000201846,0,0,0,0
ENSG00000239168,0,0,0,0
ENSG00000207121,0,0,0,0
ENSG00000202331,0,0,0,0
ENSG00000252951,0,2,0,0
ENSG00000252233,0,0,0,0
ENSG00000264274,0,0,0,0
ENSG00000240014,0,0,0,0
ENSG00000221369,0,0,0,0
ENSG00000206978,0,0,0,0
ENSG00000274535,0,0,0,0
ENSG00000199634,0,0,0,0
ENSG00000206711,0,0,0,0
ENSG00000222721,0,0,0,0
ENSG00000252959,0,0,0,0
ENSG00000251961,0,0,0,0
ENSG00000253001,0,0,0,0
ENSG00000200521,0,0,0,0
ENSG00000278502,0,0,0,0
ENSG00000240772,0,0,0,0
ENSG00000212373,0,0,0,0
ENSG00000201727,0,0,0,0
ENSG00000283468,0,0,0,0
ENSG00000201433,0,0,1,0
ENSG00000251739,9,4,6,0
ENSG00000252157,0,0,0,0
ENSG00000201516,0,0,0,0
ENSG00000244512,0,0,0,0
ENSG00000222582,0,0,0,0
ENSG00000252604,0,0,0,0
ENSG00000265846,0,0,0,0
ENSG00000201085,0,0,0,0
ENSG00000212191,0,0,0,0
ENSG00000259959,46,36,71,44
ENSG00000200269,0,0,0,0
ENSG00000283499,0,0,0,0
ENSG00000202014,0,0,0,0
ENSG00000260120,0,0,0,0
ENSG00000264585,0,0,0,0
ENSG00000286161,0,0,0,0
ENSG00000212588,0,0,0,0
ENSG00000248375,0,0,0,0
ENSG00000212490,0,0,0,0
ENSG00000199901,0,0,0,0
ENSG00000252266,0,0,0,0
ENSG00000201496,2,0,0,0
ENSG00000237868,71,88,102,61
ENSG00000241037,0,0,0,0
ENSG00000201050,0,0,0,0
ENSG00000250227,1,0,0,0
ENSG00000244146,0,0,0,0
ENSG00000285563,0,0,0,0
ENSG00000221891,0,0,0,0
ENSG00000270960,0,0,0,0
ENSG00000248645,0,0,0,0
ENSG00000121089,1751,1421,2181,912
ENSG00000236941,0,2,0,0
ENSG00000248229,0,0,0,0
ENSG00000250887,0,0,0,0
ENSG00000250712,0,0,0,0
ENSG00000240674,0,0,2,2
ENSG00000276623,0,0,0,0
ENSG00000250430,0,0,0,0
ENSG00000249617,1,1,1,0
ENSG00000132464,12,7,36,15
ENSG00000132467,1000,1219,1333,792
ENSG00000207448,0,0,0,0
ENSG00000207058,0,0,0,1
ENSG00000272986,2,1,0,2
ENSG00000283313,0,0,0,0
ENSG00000207007,0,0,0,0
ENSG00000250268,1,0,0,0
ENSG00000231396,0,0,0,0
ENSG00000233136,0,0,0,0
ENSG00000227551,0,0,0,0
ENSG00000232399,0,0,0,0
ENSG00000249104,0,0,0,0
ENSG00000250844,0,0,0,0
ENSG00000250913,0,0,0,0
ENSG00000227140,0,0,0,0
ENSG00000235780,0,0,0,0
ENSG00000231051,0,0,0,0
ENSG00000231637,0,0,0,0
ENSG00000228856,0,0,0,0
ENSG00000188438,0,0,0,0
ENSG00000252307,0,0,0,0
ENSG00000232773,0,0,0,0
ENSG00000250745,0,0,0,0
ENSG00000249811,0,0,0,0
ENSG00000248933,0,0,0,0
ENSG00000232264,0,0,0,0
ENSG00000230430,0,0,0,0
ENSG00000229579,0,0,0,0
ENSG00000249482,0,0,0,0
ENSG00000250231,0,0,0,0
ENSG00000248920,0,0,0,0
ENSG00000251694,0,0,0,0
ENSG00000205946,0,0,2,0
ENSG00000249613,0,0,0,0
ENSG00000250298,0,0,1,0
ENSG00000226950,202,527,299,366
ENSG00000244083,0,0,0,0
ENSG00000240775,0,0,0,0
ENSG00000273007,15,13,20,10
ENSG00000252030,0,0,0,0
ENSG00000201786,0,0,0,0
ENSG00000213406,57,68,69,50
ENSG00000243883,0,0,0,0
ENSG00000109471,0,0,0,0
ENSG00000221296,0,0,0,0
ENSG00000288025,4,5,5,3
ENSG00000242882,101,86,142,67
ENSG00000286226,0,0,4,3
